Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
LNUP,TreatmentGroupGrp1...TreatmentGroupGrp2,0.477429120513845,0.45230256948041,0.502555671547281,4.14324357638957,1.75564967362717,0.0805831593449048,0.253261357941129,-6.82346683007139
ERMQ,TreatmentGroupGrp1...TreatmentGroupGrp2,0.408702270097031,0.157856160837521,0.659548379356541,4.06388499240307,1.81502568454197,0.0709507223536773,0.229546454673662,-6.71169217600576
TETA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.615417379608142,0.441783439649636,0.789051319566648,3.36965178512198,2.60884429748694,0.00978533681252554,0.0607912725094103,-4.9679886109666
LSAE,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0395674028968549,-0.385128379749392,0.464263185543102,2.9459210689785,0.158548792394764,0.874176343448325,0.949136109181777,-8.33728704494543
TETBP,TreatmentGroupGrp1...TreatmentGroupGrp2,0.579910116921129,0.479954056559934,0.679866177282323,2.58186661701769,2.56412406409954,0.0112346164520061,0.0674076987120369,-5.01796213309516
LNUB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0244005931067166,-0.239675915641864,0.190874729428431,2.30393579275179,-0.103673140225452,0.917531346222829,0.976726916946882,-8.32086163755886
MSRD,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.114655213850174,-0.488537363130995,0.259226935430648,2.11765212336478,-0.608839657410934,0.54354393826166,0.769826178653853,-8.01440700047581
PSTB,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.29662134402041,-0.662337884625146,0.0690951965843272,1.78941908268737,-2.37980019438508,0.0195383865737498,0.096233844318469,-5.1321104318728
COPA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0802489140277105,-0.190895853313979,0.0303980252585575,1.69464672672347,-0.31438365111141,0.754095816756626,0.896005758791331,-7.78185600238623
ZNTA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.19212157075378,-0.407127335036393,0.0228841935288334,1.69104908030146,-0.979777010604151,0.330236560052791,0.620588256790317,-7.35214619959579
MDTB,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0369810263046695,-0.499049411126497,0.573011463735836,1.63714263170846,0.217477288223129,0.828460643277631,0.936274014663077,-7.78054691877273
CUSA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0769088405748839,-0.610209372200032,0.456391691050265,1.63404688914976,-0.464356782442326,0.643814768576486,0.835543887516777,-7.69467098988085
MDTF,TreatmentGroupGrp1...TreatmentGroupGrp2,0.131877443655382,-0.295761924116955,0.559516811427719,1.61734600217805,0.686601504957403,0.494508535611632,0.740510495719249,-7.57571482534467
ACRB,TreatmentGroupGrp1...TreatmentGroupGrp2,0.126646501967799,0.0071356809845341,0.246157322951064,1.59987812210856,0.76267008131721,0.448189964589987,0.716647287906893,-7.51047050675727
CPXAR,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0622226399388603,-0.197372808465215,0.321818088342935,1.57901304556036,0.232738524318436,0.816525256906482,0.932364480204633,-7.8317163807507
MDTO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0948545368369773,-0.132423420541036,0.322132494214991,1.48063937175378,0.479186881974176,0.633179395847279,0.829163494561913,-7.68996376805567
PITA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.126522910682919,-0.208093105345736,-0.0449527160201022,1.45893838370234,-0.678788311594016,0.499358657901587,0.740510495719249,-7.59625725931512
ZRAR,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0565544537024794,-0.43840960298743,0.551518510392388,1.4485418180537,0.302650656728738,0.762962479455648,0.896005758791331,-7.79791315111383
ERMT,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.166514244174794,-0.662721737791603,0.329693249442014,1.44206988507493,-0.747037965460189,0.456048274122568,0.716647287906893,-7.95916582049632
MDTP,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0382692539076337,-0.361853982851685,0.285315475036418,1.42760127371666,-0.193322645814347,0.847207513507973,0.944521890059565,-7.84888247622136
ACRF,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0666803686506485,-0.382377767748892,0.249017030447595,1.40934596704131,-0.567413843400065,0.572646737143726,0.784122088205102,-7.54770044548587
MSBA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.137449646609253,-0.405768567387221,0.130869274168714,1.40444918035209,-1.53674044289245,0.129183203083978,0.364362880493271,-6.58392865396692
NIKA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0327240477101918,-0.522146688432102,0.456698593011718,1.39943464648219,-0.165124521923228,0.869267158601801,0.949136109181777,-7.82448808253096
EPTA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.2806913793244,0.0238630922879272,0.537519666360874,1.36767306501011,1.56654160798468,0.121320526514081,0.348137163040406,-6.60768637714893
MGTA,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0800636182699721,-0.389231316928288,0.229104080388343,1.36722000955658,-0.659636879269977,0.512037594027855,0.747665513403505,-7.50242589318165
CUEO,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0175635638090457,-0.514017698349675,0.549144825967766,1.35601174860776,0.111806793782856,0.911283611632544,0.974843071288999,-7.80013305435835
PSTC,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0367864019466269,-0.474090783979127,0.400517980085873,1.33292565714484,-0.221813386534962,0.825031892028084,0.935603176526693,-7.8049641110686
PSTA,TreatmentGroupGrp1...TreatmentGroupGrp2,0.221381713722085,0.0560259052604672,0.386737522183702,1.33250076565449,1.30076168639359,0.196830589780191,0.454224437954286,-7.04095391981119
