"group","NPB_F18_1_E6_S66","NPB_F15_2_B2_S76","NPB_F12_2_F9_S40","NPB_F7_9_A12_S34","NPB_F13_6_F11_S56","NPB_F1_9_A3_S9","NPB_F13_3_C11_S53","NPB_F17_12_D6_S65","NPB_F13_8_H11_S58","NPB_F9_6_F5_S8","NPB_F15_6_F2_S80","NPB_F10_11_G7_S25","NPB_F18_4_H6_S69","NPB_F12_7_C10_S45","NPB_F14_8_D1_S70","NPB_F7_2_B11_S27","NPB_F2_12_H4_S24","NPB_F6_3_G9_S16","NPB_F9_10_B6_S12","NPB_F11_2_B8_S28","NPB_F13_4_D11_S54","NPB_F18_6_B7_S71","NPB_F2_6_B4_S18","NPB_F14_4_H12_S66","NPB_F2_11_G4_S23","NPB_F1_2_B2_S2","NPB_F14_10_F1_S72","NPB_F17_3_C5_S56","NPB_F7_11_C12_S36","NPB_F16_7_C4_S48","NPB_F9_2_B5_S4","NPB_F12_6_B10_S44","NPB_F5_3_C8_S4","NPB_F13_1_A11_S51","NPB_F6_11_G10_S24","NPB_F8_2_F12_S39","NPB_F16_3_G3_S89","NPB_F9_5_E5_S7","NPB_F15_8_H2_S82","NPB_F15_12_D3_S86","NPB_F6_7_C10_S20","NPB_F11_8_H8_S34","NPB_F4_7_C7_S43","NPB_F17_7_G5_S60","NPB_F14_6_B1_S68","NPB_F8_5_A4_S42","NPB_F13_12_D12_S62","NPB_F16_12_H4_S53","NPB_F8_10_F4_S47","NPB_F1_7_G2_S7","NPB_F9_7_G5_S9","NPB_F16_4_H3_S90","NPB_F8_11_G4_S1","NPB_F7_4_D11_S29","NPB_F12_12_H10_S50","NPB_F13_7_G11_S57","NPB_F17_2_B5_S55","NPB_F15_10_B3_S84","NPB_F12_10_F10_S48","NPB_F3_10_B6_S34","NPB_F2_4_H3_S16","NPB_F13_2_B11_S52","NPB_F14_3_G12_S65","NPB_F10_6_B7_S20","NPB_F2_9_E4_S21","NPB_F1_12_D3_S12","NPB_F16_5_A4_S91","NPB_F5_1_A8_S2","NPB_F15_5_E2_S79","NPB_F8_12_H4_S2","NPB_F8_6_B4_S43","NPB_F9_12_D6_S14","NPB_F15_11_C3_S85","NPB_F5_2_B8_S3","NPB_F10_3_G6_S17","NPB_F3_8_H5_S32","NPB_F4_11_G7_S47","NPB_F8_8_D4_S45","NPB_F8_3_G12_S40","NPB_F10_7_C7_S21","NPB_F5_10_B9_S11","NPB_F13_11_C12_S61","NPB_F5_9_A9_S10","NPB_F2_1_E3_S13","NPB_F4_2_F6_S38","NPB_F9_11_C6_S13","NPB_F5_4_D8_S5","NPB_F4_6_B7_S42","NPB_F8_1_E12_S38","NPB_F6_9_E10_S22","NPB_F11_1_A8_S27","NPB_F6_2_F9_S15","NPB_F3_1_A5_S25","NPB_F6_6_B10_S19","NPB_F4_12_H7_S1","NPB_F17_1_A5_S54","NPB_F1_3_C2_S3","NPB_F10_10_F7_S24","NPB_F12_4_H9_S42","NPB_F13_9_A12_S59","NPB_F12_8_D10_S46","NPB_F3_5_E5_S29","NPB_F17_10_B6_S63","NPB_F1_8_H2_S8","NPB_F2_8_D4_S20","NPB_F15_4_D2_S78","NPB_F1_4_D2_S4","NPB_F11_10_B9_S36","NPB_F6_12_H10_S25","NPB_F15_1_A2_S75","NPB_F2_7_C4_S19","NPB_F14_2_F12_S64","NPB_F2_10_F4_S22","NPB_F8_7_C4_S44","NPB_F1_10_B3_S10","NPB_F4_1_E6_S37","NPB_F17_9_A6_S62","NPB_F4_3_G6_S39","NPB_F16_6_B4_S92","NPB_F3_2_B5_S26","NPB_F18_9_E7_S74","NPB_F14_12_H1_S74","NPB_F11_12_D9_S38","NPB_F15_3_C2_S77","NPB_F10_9_E7_S23","NPB_F11_5_E8_S31","NPB_F13_5_E11_S55","NPB_F3_7_G5_S31","NPB_F18_11_G7_S76","NPB_F6_5_A10_S18","NPB_F17_11_C6_S64","NPB_F14_9_E1_S71","NPB_F15_7_G2_S81","NPB_F3_4_D5_S28","NPB_F12_1_E9_S39","NPB_F10_8_D7_S22","NPB_F12_11_G10_S49","NPB_F16_10_F4_S51","NPB_F16_2_F3_S88","NPB_F7_10_B12_S35","NPB_F7_1_A11_S26","NPB_F11_4_D8_S30","NPB_F9_1_A5_S3","NPB_F11_6_F8_S32","NPB_F2_3_G3_S15","NPB_F14_5_A1_S67","NPB_F6_10_F10_S23","NPB_F4_5_A7_S41","NPB_F18_7_C7_S72","NPB_F1_5_E2_S5","NPB_F18_8_D7_S73","NPB_F3_11_C6_S35","NPB_F1_1_A2_S1","NPB_F10_12_H7_S26","NPB_F7_6_F11_S31","NPB_F17_4_D5_S57","NPB_F14_1_E12_S63","NPB_F5_6_F8_S7","NPB_F11_11_C9_S37","NPB_F3_6_F5_S30","NPB_F14_11_G1_S73","NPB_F4_8_D7_S44","NPB_F10_1_E6_S15","NPB_F2_2_F3_S14","NPB_F17_8_H5_S61","NPB_F16_8_D4_S49","NPB_F12_5_A10_S43","NPB_F7_7_G11_S32","NPB_F11_9_A9_S35","NPB_F5_7_G8_S8","NPB_F4_9_E7_S45","NPB_F12_3_G9_S41","NPB_F8_9_E4_S46","NPB_F4_4_H6_S40","NPB_F18_10_F7_S75","NPB_F18_3_G6_S68","NPB_F17_5_E5_S58","NPB_F9_9_A6_S11","NPB_F1_6_F2_S6","NPB_F10_5_A7_S19","NPB_F6_8_D10_S21","NPB_F8_4_H12_S41","NPB_F6_4_H9_S17","NPB_F16_9_E4_S50","NPB_F16_11_G4_S52","NPB_F3_12_D6_S36","NPB_F5_5_E8_S6","NPB_F15_9_A3_S83","NPB_F5_12_D9_S13","NPB_F12_9_E10_S47","NPB_F3_3_C5_S27","NPB_F6_1_E9_S14","NPB_F18_5_A7_S70","NPB_F14_7_C1_S69","NPB_F9_3_C5_S5","NPB_F4_10_F7_S46","NPB_F3_9_A6_S33","NPB_F11_3_C8_S29","NPB_F10_2_F6_S16","NPB_F7_3_C11_S28","NPB_F18_12_H7_S77","NPB_F2_5_A4_S17","NPB_F7_12_D12_S37","NPB_F5_8_H8_S9","NPB_F11_7_G8_S33","NPB_F13_10_B12_S60","NPB_F9_8_H5_S10","NPB_F18_2_F6_S67","NPB_F1_11_C3_S11","NPB_F7_8_H11_S33","NPB_F17_6_F5_S59","NPB_F9_4_D5_S6","NPB_F5_11_C9_S12","NPB_F16_1_E3_S87","NPB_F7_5_E11_S30","NPB_F10_4_H6_S18"
"MNTP",9.72786229468453,0,0,0,0,0,1.0289990645463,3.20821302534488,0,0,0,0,14.0822531605057,0,0,0,0,0,4.49991509594159,0,0,4.209558173264,5.0471063257066,0,4.42812398747165,0,0,8.21600492236418,0,4.33955534419213,0,1.88927221948415,0,0,0,0,6.36453418193789,3.7291169451074,1.58903565398749,0,0,0,0,0,0,0,0,7.31227497123344,0,6.41326450805569,0,6.04332599869836,0,0,0,2.1318173743116,6.65374677002584,0,0,0,0,0,0,0,0,0,6.44153816123365,0,0,0,3.3375361566417,0,0.576812151509325,0,0,0,0,3.57690342360756,0,0,0,0,0,0,0,0,0,0,2.75539023214163,0,0,0,0,0,0,5,5.60477309708913,0,0,0,0,4.30793777423215,4.38748412423508,4.37180521926285,5.75060532687651,0,5.19095291064145,0,0,0,0,0,0,0,7.07421249332621,6.44888466011206,7.93589644810848,0,6.16259020371671,0,0,0,0,0,0,0,0,0,4.57440129159566,0,7.52441931111838,2.61924455472843,3.65655471289274,2.96489563567362,0,0,0,8.7941491259365,4.66784311493141,0,0,0,0,0,0,0,0,0,7.08374246037312,0,5.58636925900802,0,0,0,0,4.28824461638855,4.69897209985316,0,0,3.5622944830106,0,0,0,4.85535100141614,3.82276281494353,0,0,0,0,0,0,0,0,0,9.73447745486926,4.53013063632533,9.22722029988466,0,11.8697351980976,0,0,0,0,9.77548297267506,4.39797847305274,4.51743197278912,0,0,0,3.47857927499085,5.175983436853,0,6.91499771674604,0,0,0,0,0,0,6.06060606060606,0,4.36265566748632,0,0,0,0,0,4.87512487512488,0,0,11.0369312700189,0,0,6.19741432382516,0,0
"ACRA",27.2743802654706,3.34303893022754,0,0,0,0,0,13.3140840551813,0,0,0,0,33.2213154104657,0,1.35455469014561,0,0,0,3.73577857021566,0,0,16.661360500902,9.25302826379542,0,7.02019656550383,0,2.553253574555,23.1640667414673,0,17.1204375222922,0,3.69640216855594,0,0,0,0,18.6546691539559,9.47195704057279,0,0,0,0,0,0,0,0,0,20.3778627370922,0,4.69263256687001,0,16.7043728887098,0,0,0,3.0200746136081,21.9638242894057,0,0,0,0,0,0,0,0,2.31292517006803,11.776953607912,0,0,0,8.52925906697322,0,2.49951932320708,0,0,0,0,5.4164537557486,3.26538689887196,0,0,0,0,0,0,0,0,0,3.58200730178412,0,0,0,0,0,0,19.6296296296296,11.0287470620141,0,0,1.59362549800797,0,9.65297167929797,11.1996305276527,9.07990314769976,9.8365617433414,0,9.45494994438265,0,0,0,3.5751840168244,0,3.06676102854447,0,4.53817405232248,5.92028755682419,18.2217428153171,0,13.3469570215212,0,0,0,0,3.28260220829603,0,0,2.7981345769487,0,18.2079110234102,0,15.6564004299668,6.06561896884478,9.75081256771398,12.3339658444023,0,0,0,26.3110952550838,11.8973074514715,0,0,0,0,0,0,0,0,0,15.5702062000281,0,13.1279677586688,0,0,0,0,15.6614151207234,6.16740088105727,0,0,10.4128607964925,0,0,0,7.7887922314384,8.34057341442224,0,0,0,0,0,0,0,0,0,26.7546345017405,9.79772439949431,13.2302055770405,0,31.7198017008585,0,0,0,0,24.2501595405233,14.0812468654759,17.1130952380952,0,0,0,8.87953130721348,11.3871635610766,0,21.1037902015787,0,0,0,2.59415833973866,0,0,8.48484848484849,0,12.5723804235742,0,0,0,0,0,13.1068931068931,0,0,22.5755412341296,0,0,16.0065667966345,0,0
"MNTR",12.4856051881932,2.37247924080664,0,1.49770663671253,0,0,0,2.88739172281039,0,139.729750132105,0,0,27.7804448711794,0,0.592617676938706,0,1.50611482619435,0,0.679232467311938,0,0,6.57964554812692,3.11238223418573,0,2.16006048169349,1.70708440026108,3.13685439159615,9.30182055087046,0,4.22066341695399,0,0,0,0,0,0,7.87336771644903,4.25119331742243,1.6883503823617,0.445699004605556,0,0,0,0,0,0,0,16.5175754426339,0,0,1.00661489790049,7.9957851675086,0,0,0,0,126.485788113695,0,0,0.25385005923168,0,0,0,0,0,0,17.0473030125577,0,0,0,2.59586145516576,0,0.38454143433955,0,0,0,0,1.02197240674502,0,0,0,0,0,0,0,0,0,0,1.72211889508852,0,0,0,0,0,0,7.40740740740741,3.07358524679082,0,0,0,0,2.47307538891105,34.0607320170881,3.69921980091472,0,0,3.05895439377086,0,0,0,0,0,0,0,1.86865990389749,1.6915107305212,7.12689729563141,0,5.10888307043872,0,0,0,0,3.68049338505919,0.214492546384013,0,0,0,5.06771907794421,0,5.28111417488433,2.48138957816377,3.7919826652221,4.7438330170778,0,0,0,11.7909382804138,12.4096316957932,0,0,0,0,0,0,0,0,0,4.13802777388133,0,11.5318622560951,0,0.358530026889752,0,0,90.3328050713154,2.74106705824767,0,0,3.65363536719035,0,0,0,6.57495448108436,5.99478714161599,0,0,0,0,0,0,0,0,0,9.43090747186918,1.89633375474083,6.44548476830178,0,11.5271452178469,0,0,0,0,9.19533561524627,19.6751668531307,4.14540816326531,0,0,0,3.84474551446357,5.92885375494071,0,10.1767890925696,0,0,0,3.26671790930054,0,0,1.32231404958678,0,4.0057111128738,0,0,0,0,0,17.5824175824176,0,0,9.03021649365184,0,0,7.83911348245434,0,0
"MODA",17.6677374386326,3.8822387576836,0,2.5273799494524,0,0,0,9.78504972730189,0,0,0,0,20.9313490158425,0,3.47104639349814,0,0,0,5.00933944642554,0,0,8.31299303123563,5.80417227456258,0,7.88422075818123,0,0,13.3555322306272,0,8.50077279752705,0,4.35354033185477,0,0,0,0,10.0954680127291,6.19033412887828,3.27738603634919,0,0,0,0,0,0,0,0,9.53936379495936,0,0,1.58182341098648,9.51436452102767,0,0,0,2.3094688221709,11.6279069767442,0,0,0,0,0,0,0,0,0,6.24634003513566,0,0,0,4.52421567900319,0,2.25918092674486,0,0,0,0,4.70107307102708,0,0,0,0,0,0,0,0,0,0,6.13074326651512,0,0,0,0,0,0,10.5925925925926,5.51437353100705,0,0,0,0,6.94056641404069,2.88650271331255,7.19666397632499,5.90193704600484,0,5.46903967371153,0,0,0,0,0,0,3.00510168425467,5.47250400427122,4.96881277090602,11.6341782880037,0,8.71703173893608,0,0,0,0,3.77996617924997,0,0,2.06528980679547,0,8.5657906538703,0,10.0481375893817,4.13564929693962,7.04225352112676,4.50664136622391,2.2511734840502,0,0,15.9293613985016,6.94483975636136,0,0,0,0,0,0,0,0,0,9.88918501893674,0,8.61896971389809,0,0,0,0,9.97482986855598,7.34214390602056,0,0,6.48520277676288,0.848593121929433,0,0,9.30608941938094,4.25716768027802,0,0,0,0,0,0,2.09747750731357,0,0,15.7046871205375,8.95490939738727,9.43076192414682,0,19.0540486074725,0,0,0,0,14.9968091895341,6.24975888275915,7.7062074829932,0,0,0,7.14024166971805,7.2463768115942,0,11.3184160741079,0,0,0,0,0,0,0,0,5.90941540414056,0,0,0,0,0,11.5084915084915,0,0,14.0084127657932,0,0,9.93227990970655,0,0
"MODB",14.3342020728529,0.539199827456055,0,1.1232799775344,0,0,0,2.56657042027591,0,0,0,0,17.2507601216195,0,0,0,0,0,0,0,0,8.48986522338958,8.91655450874832,0,4.32012096338697,0,0,12.8850121249412,0,7.25240756152657,0,0,0,0,0,0,9.2176012290135,1.8645584725537,1.29109146886483,0,0,0,0,0,0,0,0,8.2402286477859,0,0,0,9.20445036724827,0,0,0,1.2435601350151,11.3049095607235,0,0,0,0,0,0,0,0,0,6.89700045546229,0,0,0,3.2633686864941,0,0,0,0,0,0,1.43076136944303,0,0,0,0,0,0,0,0,0,0,4.33973961562306,0,0,0,0,0,0,8.48148148148148,4.24877960585789,0,0,0,0,3.43039489429597,0,7.80199085283831,0,0,5.28364849833148,0,0,0,0,0,0,0,0,1.2686330478909,9.09160952307574,0,10.6009323711604,0,0,0,0,0,0,0,0,0,6.95129608036595,0,8.31892321353461,2.20567962503446,4.26598049837486,3.20208728652751,0,0,0,13.5390652871923,3.18779529800194,0,0,0,0,0,0,0,0,0,6.03170150091177,0,8.33965125094769,0,0,0,0,5.50013983406358,0,0,0,4.93240774570698,0,0,0,3.54036010519927,2.95395308427454,0,0,0,0,0,0,0,0,0,13.1951752610702,5.1622418879056,8.75228984327295,0,17.0992704848656,0,0,0,0,12.4441608168475,5.05381736815709,5.58035714285714,0,0,0,1.92237275723178,3.1055900621118,0,9.58966664492139,0,0,0,0,0,0,0,0,7.13889109225034,0,0,0,0,0,7.59240759240759,0,0,12.5033766835179,0,0,10.3016622203981,0,0
"MODC",39.9418146554337,14.9897552032783,0,3.9314799213704,0,0,0,11.2287455887071,0,0,0,0,49.7039526324212,0,2.37047070775483,0,1.6266040122899,0,4.3301069791136,0,0,22.7457639109979,23.2166890982503,0,12.6363538179069,0,0,30.4028375981758,0,17.7148971584829,0,2.21784130113356,0,0,0,0,29.0793372105783,14.3943914081146,0,0,0,0,0,0,0,0,0,25.8713485022828,0,3.28484279680901,0,27.3034369479654,0,0,0,0,33.0749354005168,0,0,0,0,0,0,0,0,0,16.5918407183291,0,0,0,10.0867759400727,0,0,0,0,0,0,14.8185998978028,0,0,0,0,0,0,0,0,0,0,9.57498105669215,0,0,0,0,0,0,23.962962962963,13.6503344783945,0,0,0,0,16.0351017151974,12.5851518300427,15.1331719128329,4.23728813559322,0,13.6262513904338,0,0,0,0,0,0,1.25794954224614,7.34116390816871,11.2062585897029,28.8157793358502,0,23.4050705664474,0,0,0,0,0,0,0,2.7981345769487,0,22.0647591712261,0,19.3485068000187,12.1312379376896,15.3710725893824,14.8244781783681,0,0,0,39.1901534070639,23.111515910514,0,0,0,0,0,0,0,0,0,17.113199607238,0,22.3055743984677,0,0,0,0,18.644541810385,15.2716593245228,0,0,8.49470222871757,0,0,0,10.2164677321465,10.7732406602954,0,0,0,0,0,1.93970061142737,0,0,0,36.7926819396098,20.2275600505689,18.7936766402063,0,44.073193341663,0,0,0,0,37.564541393514,22.1056286408703,18.6543367346939,0,0,0,7.68949102892713,18.068887634105,0,29.0951790723465,0,1.90964969863341,0,4.41967717140661,0,0,4.40771349862259,0,13.8811771238201,0,0,0,0,0,20.8591408591409,0,0,32.4161617720835,0,0,24.3381900266776,0,0
"ACRB",68.06473119583,24.2639922355225,0,28.4564260975381,0,0,0,39.9422521655438,0,0,0,0,76.7802848455753,0,9.4818828310193,0,0,0,20.4618780777721,0,0,39.5486221656231,25.3196500672948,0,28.2967923101847,0,9.77531368543916,49.6941619313041,0,29.604089882297,0,14.5391818629867,0,0,0,0,40.7385054318007,27.2971360381862,19.3663720329725,0,0,0,0,0,0,0,0,43.7622953862143,0,0,0,36.7558186382372,0,0,0,0,47.7067183462532,0,0,0,0,0,0,0,0,9.45578231292517,29.8002472509597,0,0,0,22.3985759845732,0,0,0,0,0,0,21.2570260602964,12.0720364140115,0,0,0,0,0,0,0,0,0,24.1096645312392,0,0,0,0,0,0,39.6296296296296,18.9839088772374,0,0,0,0,21.6194654966095,19.1663780163953,20.7156308851224,13.0145278450363,0,22.1542454579162,0,0,0,0,0,0,9.29484939548536,22.9578216764549,34.570250555027,44.9187148470606,0,33.7824893032761,0,0,0,0,17.0098478066249,0,0,13.5243171219187,0,27.6706431070051,0,34.2104033275693,40.5293631100083,25.1218851570964,32.258064516129,0,0,0,55.618979664645,26.1854613764445,0,0,0,0,0,0,0,0,0,31.0001402721279,0,33.7975340169985,0,0,0,0,30.0177123147199,27.6064610866373,0,0,22.4698575082207,0,0,0,21.646773214647,27.7150304083406,0,0,0,0,0,0,8.83148424132031,0,0,66.9675382498179,26.8647281921618,34.6020761245675,0,76.840917335053,0,0,0,0,67.3551081974822,34.2965163381042,28.6458333333333,0,0,0,36.8912486268766,22.6802183323922,0,47.7526257420575,0,0,0,13.9315910837817,0,0,19.6143250688705,0,28.4762433568652,0,0,0,0,0,36.5234765234765,0,0,54.4900243121213,0,0,42.7662630822902,0,0
"MPHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7960309880081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.109785202864,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4606563981777,0,0,0,0,18.9599483204134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5361499275599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1359236919624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77671589921807,0,0,0,0,0,0,0,0,0,0,0,23.7465228305855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4926609694044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7131555589858,0,0,0,0,0
"MPHB",10.8794472392266,0.862719723929688,0,0,0,0,0,5.4539621430863,0,1.20782063863516,0,0,10.2096335413666,0,0,0,0,0,1.27356087620988,0,0,4.77554918815664,2.77590847913863,0,2.48406955394751,0,0,8.17981106808064,0,3.98287956247771,0,0,0,0,0,0,6.63886755184901,2.16288782816229,1.0924620121164,0,0,0,0,0,0,0,0,6.49567573586727,0,3.28484279680901,0,6.94207704465863,0,0,0,0,6.33074935400517,0.1132032753481,0,0,0,0,0,0,0,0,4.03409460602512,0,0,0,3.3375361566417,0,0,0,0,0,0,2.55493101686254,1.28636453591926,0,0,0,0,0,0,0,0,0,1.99765791830268,0,0,0,0,0,0,5.33333333333333,2.25998915205207,0,0,0,0,2.47307538891105,2.19374206211754,2.48856604788808,1.96731234866828,0,2.03930292918057,0,0,0,0.841219768664564,0,0,0,1.86865990389749,1.58579130986362,6.78018337314123,0,4.62992528258509,0,0,0,0,0.596836765144733,0,0,0,0,6.00950757915508,0,4.72028789082582,2.48138957816377,3.25027085590466,4.86242884250474,0,0,0,7.99143774527292,2.73239596971594,0,0,0,0,0,0,0,0,0,5.89142937298359,0,5.46666134631499,0,0,0,0,5.03402628880395,2.44738130200685,0,0,3.83631713554987,0,0,0,3.23690066761076,3.12771503040834,0,0,0,0,0,0,0,0,0,9.32971747753582,3.58196375895491,3.52805482054413,0,11.8495828463182,0,0,0,0,8.32511457910309,4.55229350719494,4.62372448979592,0,0,0,2.83778835591359,3.57613401091662,0,7.27379476808663,0,0.775795190069821,0,0,0,0,0.991735537190083,0,4.87824224637106,0,0,0,0,0,5.39460539460539,0,0,7.94967776791572,0,0,7.79807100348861,0,0
"MPHN",0,4.42143858513965,0.903587241348152,5.71000655246654,2.73112541202323,1.71461230710612,4.02245088868101,0,1.66223404255319,5.35970408394353,3.08556179462945,4.55271294125641,0.768122899663946,0.359219595428931,4.31764307483915,1.38230647709321,0,1.56482278381973,7.5564611988453,1.50204922429886,3.53053003213688,0,2.69179004037685,3.11497938616583,0,0,2.77210388094543,0,1.09872222674371,0,2.6558934650058,5.9142434696895,1.42281960463779,2.45381062355658,1.61828663902094,0,1.23450016460002,11.6348448687351,4.76710696196246,2.07992868815926,1.57555327568518,2.41938532491589,1.69410170257221,0.87719298245614,2.24046140195209,3.84556222119674,3.79374664095349,0,4.83223303613966,5.94400125136869,2.39670213785831,0,1.59593172658173,1.29022744866738,1.62238275988735,6.48427784686445,0,1.3584393041772,1.25464790017565,1.6923337282112,0.622329170642659,2.11939244083363,2.01656154803278,0,0.958289201593786,1.29251700680272,0,0.862254796292304,1.19624379448532,0.678702321161938,6.6009048431358,1.15137148662377,3.46087290905595,1.04428200057769,2.58683330911205,1.13650200917319,0.290689992336355,3.88349514563107,5.04650702552939,2.35869660172971,0.783262549606628,3.14166031987814,2.12094700283677,0.857689516395065,1.27034264917943,2.69949569860575,0,0.82081589099565,7.02624509196115,1.66441874479869,6.21980866984498,1.80995475113122,0.791849231906245,0,0.978620897320084,0,5.15277526667872,1.60579253160492,1.55838758830863,3.44078232524448,0.715975594571037,0,0,2.0850147968792,0,1.71037628278221,3.80051909529106,0,0.667365811802841,2.08310084439981,0,2.04341595456717,4.52937013446568,3.77384862673842,0,7.40035944603024,0,1.2862655423753,0,0,1.50277073353996,0.90676511545063,2.81781727538745,5.07311250373023,1.68019161334144,1.11231268345435,9.06062624916722,1.44589033477922,0.852094358238407,1.13493064312736,0,3.584229390681,5.68797399783315,3.08349146110057,2.96963310661941,0.372087698208255,2.80462068199489,0,0,1.90997644362386,4.00930157966482,1.27141327623126,2.16034565530485,0.789283781345842,0,3.28788318344454,2.82522569331688,1.60225286463391,0,1.19398011884267,0.917760663979889,0,0,1.25474354266128,0.976371802382347,0,0,2.08177976634352,0.799287492292585,0,1.38454667262171,0.904542499363993,1.43046071630995,2.52882864657091,0,3.65463682046597,1.0969255614126,1.36367911219787,2.57882039763747,0,4.13240565043222,1.76629684826406,3.32895068117604,1.83077533335368,1.05237594106695,0,1.56048578600991,1.75931637992094,0,1.84954877387672,0.607287449392713,0,0.923804596851674,0,0,4.67687074829932,0.645498416991977,2.56764130051032,1.19552531951837,2.19699743683632,0,2.32148874826824,0,3.60046927464703,2.74512144178552,0.710302009891613,5.47655649500384,1.293861919056,0,2.53443526170799,0,0,0.68360826274335,0.59724182864589,3.19011742347112,4.0778908769046,0,0,0,0,0,1.87570781426954,1.19453057489961,0,1.00404406637847,2.21502811381837
"MPRF",5.97005879144191,0,0,0,0,0,0,0,0,0,0,0,2.81645063210114,0,0,0,0,0,0,0,0,13.7606565495773,0,0,0,0,0,0,0,11.4730709784806,0,0,0,0,0,0,4.08756721167563,0,0,0,0,0,0,29.6052631578947,0,0,0,0,0,0,0,24.5142095639508,0,0,0,0,12.015503875969,0,0,0,0,0,0,0,0,0,3.25330210163316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90714605019478,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09913326110509,0,0,0,0,10.4709240099893,7.96948824500484,0,0,0,0,0,0,0,0,0,1.4728573432459,0,1.79561869039544,0,0,0,0,5.77980796121935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33926981300089,0,0,0,0,0,0,0,0,9.1373208795034,1.42741406581536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3966033966034,0,0,12.6191486898468,0,0,2.46254873794377,0,0
"ACRD",64.5190617613189,0,0,0,0,0,0,29.9967917869747,0,0,0,0,77.8684589534325,0,0,0,0,0,0,0,0,36.1526760762673,21.6184387617766,0,20.3045685279188,0,0,58.5254623764885,0,34.1814290809654,0,0,0,0,0,0,44.5517392735652,22.3001193317422,0,0,0,0,0,0,0,0,0,44.8387216510152,0,0,0,43.4499643598723,0,0,0,0,52.1963824289406,0,0,0,0,0,0,0,0,0,29.1495868306331,0,0,0,16.3910109026181,0,0,0,0,0,0,9.91313234542667,0,0,0,0,0,0,0,0,0,0,10.3327133705311,0,0,0,0,0,0,41.5925925925926,20.9726993310432,0,0,0,0,27.2038292780215,17.2035561713428,23.8767823513586,0,0,20.0222469410456,0,0,0,0,0,0,0,12.2797650827549,12.8977693202241,46.5367131520148,0,39.6257743150904,0,0,0,0,0,0,0,0,0,38.9721051215356,0,39.7251951208113,7.30631375792666,21.6684723726977,26.0910815939279,0,0,0,64.8769175882983,23.5669152388,0,0,0,0,0,0,0,0,0,34.5069434703324,0,39.2641953633135,0,0,0,0,32.2550573319661,23.5927557513461,0,0,29.4117647058824,0,0,0,20.4329354642929,17.5499565595135,0,0,0,0,0,0,0,0,0,61.8270865376832,16.8563000421407,42.8115883031413,0,76.5789367619201,0,0,0,0,63.9612461565238,35.608194128313,41.6135204081633,0,0,0,20.5968509703405,20.8921513269339,0,43.4796790397286,0,0,0,0,0,0,0,0,33.3941461093044,0,0,0,0,0,35.6443556443556,0,0,64.9866862192722,0,0,42.7662630822902,0,0
